min_x_defect,max_x_defect,min_y_defect,max_y_defect,area_pixels,slab_width,slab_length,sum_pixel_luminosity,min_pixel_luminosity,max_pixel_luminosity,conveyer_width,slab_thickness,type_of_steel,defect_type
1392.0,1415.0,1215744.0,1215749.0,82.0,23.0,6.0,10827.0,123.0,141.0,1630.0,100.0,TypeOfSteel_A300,0
1338.0,1350.0,1313692.0,1313714.0,126.0,32.0,24.0,16734.0,125.0,143.0,1630.0,100.0,TypeOfSteel_A300,0
607.0,611.0,210504.0,210509.0,18.0,4.0,5.0,2034.0,102.0,124.0,1694.0,100.0,TypeOfSteel_A300,0
62.0,75.0,424657.0,424662.0,35.0,13.0,6.0,4606.0,125.0,143.0,1362.0,180.0,TypeOfSteel_A400,0
155.0,187.0,673270.0,673281.0,129.0,50.0,25.0,16937.0,123.0,141.0,1354.0,50.0,TypeOfSteel_A400,0
754.0,772.0,739337.0,739349.0,90.0,28.0,20.0,9057.0,,111.0,1353.0,50.0,TypeOfSteel_A300,0
552.0,597.0,1211332.0,1211367.0,824.0,100.0,61.0,93355.0,100.0,134.0,1694.0,80.0,TypeOfSteel_A300,0
526.0,676.0,1470973.0,1471038.0,1939.0,192.0,116.0,239860.0,109.0,247.0,1692.0,80.0,TypeOfSteel_A300,0
741.0,756.0,614880.0,614919.0,392.0,19.0,39.0,40498.0,77.0,127.0,1360.0,150.0,TypeOfSteel_A300,0
132.0,148.0,682028.0,682128.0,836.0,38.0,101.0,86830.0,,129.0,1360.0,150.0,TypeOfSteel_A300,0
1288.0,1302.0,1388373.0,1388398.0,159.0,25.0,29.0,18514.0,105.0,128.0,1687.0,80.0,TypeOfSteel_A300,0
214.0,226.0,238008.0,238020.0,113.0,12.0,12.0,11369.0,,115.0,1687.0,80.0,TypeOfSteel_A300,0
656.0,666.0,336137.0,336152.0,114.0,10.0,15.0,11618.0,77.0,122.0,1687.0,80.0,TypeOfSteel_A300,0
507.0,517.0,399348.0,399363.0,116.0,10.0,15.0,11910.0,75.0,123.0,1687.0,80.0,TypeOfSteel_A300,0
530.0,538.0,508200.0,508224.0,169.0,9.0,24.0,18067.0,,127.0,1687.0,80.0,TypeOfSteel_A300,0
1112.0,1133.0,808169.0,808480.0,3583.0,130.0,314.0,349860.0,65.0,122.0,1687.0,80.0,TypeOfSteel_A300,0
0.0,20.0,843312.0,843472.0,1613.0,104.0,172.0,144769.0,72.0,104.0,1687.0,80.0,TypeOfSteel_A300,0
0.0,21.0,881709.0,881856.0,1949.0,68.0,162.0,144252.0,56.0,99.0,1687.0,80.0,TypeOfSteel_A300,0
649.0,661.0,911696.0,911833.0,806.0,61.0,140.0,87496.0,,132.0,1687.0,80.0,TypeOfSteel_A300,0
0.0,9.0,950080.0,950188.0,709.0,39.0,108.0,68984.0,,110.0,1687.0,80.0,TypeOfSteel_A300,0
0.0,14.0,971696.0,971813.0,949.0,43.0,118.0,76361.0,59.0,106.0,1687.0,80.0,TypeOfSteel_A300,0
0.0,14.0,990037.0,990193.0,1183.0,80.0,162.0,91488.0,57.0,101.0,1687.0,80.0,TypeOfSteel_A300,0
0.0,14.0,1007200.0,1007319.0,996.0,45.0,120.0,78978.0,59.0,106.0,1687.0,80.0,TypeOfSteel_A300,0
0.0,14.0,1030360.0,1030463.0,754.0,55.0,106.0,61497.0,63.0,106.0,1687.0,80.0,TypeOfSteel_A300,0
0.0,14.0,1041924.0,1042036.0,862.0,37.0,113.0,69375.0,63.0,101.0,1687.0,80.0,TypeOfSteel_A300,0
1289.0,1301.0,1132484.0,1132492.0,61.0,16.0,13.0,7145.0,105.0,127.0,1687.0,80.0,TypeOfSteel_A300,0
1598.0,1607.0,2932024.0,2932064.0,169.0,34.0,43.0,17673.0,,120.0,1687.0,80.0,TypeOfSteel_A300,0
196.0,209.0,652754.0,652766.0,54.0,22.0,22.0,6470.0,110.0,129.0,1467.0,100.0,TypeOfSteel_A300,0
702.0,725.0,1715826.0,1715848.0,333.0,28.0,27.0,35740.0,,123.0,1623.0,100.0,TypeOfSteel_A300,0
844.0,868.0,71768.0,71798.0,360.0,52.0,48.0,45627.0,113.0,141.0,1687.0,200.0,TypeOfSteel_A400,0
419.0,427.0,261033.0,261064.0,185.0,15.0,31.0,20399.0,97.0,124.0,1687.0,200.0,TypeOfSteel_A400,0
721.0,732.0,5169308.0,5169335.0,226.0,12.0,27.0,24102.0,,133.0,1373.0,40.0,TypeOfSteel_A400,0
15.0,149.0,2278497.0,2278909.0,37334.0,908.0,903.0,3918209.0,19.0,134.0,1387.0,40.0,TypeOfSteel_A400,0
1269.0,1290.0,340471.0,340499.0,230.0,41.0,42.0,20570.0,,101.0,1353.0,70.0,TypeOfSteel_A400,0
1176.0,1208.0,360880.0,360936.0,1467.0,37.0,68.0,146487.0,,124.0,1353.0,70.0,TypeOfSteel_A400,0
1152.0,1178.0,371477.0,371575.0,1283.0,109.0,118.0,160146.0,110.0,136.0,1353.0,70.0,TypeOfSteel_A400,0
1299.0,1305.0,385532.0,385557.0,107.0,13.0,26.0,10888.0,96.0,111.0,1353.0,70.0,TypeOfSteel_A400,0
1331.0,1344.0,397980.0,398111.0,788.0,67.0,137.0,65200.0,61.0,96.0,1353.0,70.0,TypeOfSteel_A400,0
1064.0,1079.0,406616.0,406673.0,419.0,40.0,60.0,44609.0,97.0,119.0,1353.0,70.0,TypeOfSteel_A400,0
1258.0,1270.0,422864.0,422886.0,184.0,21.0,24.0,16987.0,,103.0,1353.0,70.0,TypeOfSteel_A400,0
1155.0,1172.0,430639.0,430674.0,260.0,34.0,42.0,27974.0,96.0,119.0,1353.0,70.0,TypeOfSteel_A400,0
1111.0,1130.0,2527319.0,2527390.0,747.0,62.0,72.0,76627.0,,127.0,1280.0,100.0,TypeOfSteel_A300,0
1495.0,1560.0,123779.0,123815.0,1002.0,97.0,64.0,99456.0,,116.0,1633.0,300.0,TypeOfSteel_A400,0
1440.0,1450.0,220121.0,220146.0,138.0,17.0,25.0,16548.0,101.0,133.0,1633.0,250.0,TypeOfSteel_A400,0
1287.0,1302.0,3204829.0,3204845.0,191.0,17.0,16.0,20590.0,67.0,133.0,1627.0,40.0,TypeOfSteel_A400,0
1117.0,1154.0,1194359.0,1194414.0,1055.0,69.0,56.0,110262.0,72.0,125.0,1687.0,80.0,TypeOfSteel_A300,0
1376.0,1384.0,3467552.0,3467567.0,64.0,14.0,15.0,6761.0,,116.0,1690.0,60.0,TypeOfSteel_A300,0
88.0,106.0,327251.0,327262.0,109.0,18.0,11.0,11746.0,100.0,119.0,1692.0,70.0,TypeOfSteel_A300,0
844.0,853.0,407114.0,407124.0,63.0,10.0,10.0,6207.0,,114.0,1690.0,70.0,TypeOfSteel_A300,0
1110.0,1118.0,2817680.0,2817695.0,77.0,11.0,15.0,8602.0,98.0,125.0,1692.0,70.0,TypeOfSteel_A300,0
787.0,798.0,2887288.0,2887307.0,137.0,21.0,19.0,15397.0,95.0,131.0,1690.0,70.0,TypeOfSteel_A300,0
974.0,985.0,3149617.0,3149629.0,101.0,15.0,12.0,10160.0,66.0,133.0,1692.0,70.0,TypeOfSteel_A300,0
1420.0,1595.0,23288.0,23316.0,2782.0,179.0,42.0,334869.0,66.0,159.0,1688.0,70.0,TypeOfSteel_A300,0
534.0,545.0,756916.0,756929.0,78.0,20.0,13.0,10621.0,129.0,148.0,1364.0,70.0,TypeOfSteel_A300,0
515.0,537.0,833989.0,833995.0,74.0,26.0,10.0,10476.0,129.0,151.0,1364.0,70.0,TypeOfSteel_A300,0
354.0,467.0,903537.0,903631.0,6019.0,211.0,119.0,541426.0,16.0,125.0,1364.0,70.0,TypeOfSteel_A300,0
43.0,55.0,1230580.0,1230589.0,83.0,14.0,10.0,9452.0,101.0,127.0,1650.0,70.0,TypeOfSteel_A300,0
877.0,888.0,1252347.0,1252357.0,72.0,13.0,10.0,8537.0,97.0,133.0,1650.0,70.0,TypeOfSteel_A300,0
474.0,486.0,1352048.0,1352060.0,73.0,14.0,12.0,7241.0,,118.0,1652.0,70.0,TypeOfSteel_A300,0
1101.0,1116.0,1378026.0,1378057.0,278.0,32.0,33.0,23817.0,68.0,103.0,1654.0,70.0,TypeOfSteel_A300,0
1563.0,1587.0,1398598.0,1398603.0,80.0,25.0,11.0,8595.0,97.0,117.0,1652.0,70.0,TypeOfSteel_A300,0
300.0,312.0,1430061.0,1430075.0,83.0,15.0,14.0,9956.0,101.0,134.0,1652.0,70.0,TypeOfSteel_A300,0
102.0,119.0,1446788.0,1446835.0,409.0,65.0,53.0,47513.0,103.0,132.0,1654.0,70.0,TypeOfSteel_A300,0
138.0,151.0,1733458.0,1733471.0,102.0,15.0,13.0,10855.0,95.0,118.0,1650.0,70.0,TypeOfSteel_A300,0
588.0,596.0,1751958.0,1751967.0,55.0,10.0,9.0,6243.0,96.0,127.0,1650.0,70.0,TypeOfSteel_A300,0
469.0,492.0,3881283.0,3881300.0,155.0,28.0,17.0,17114.0,92.0,129.0,1650.0,70.0,TypeOfSteel_A300,0
823.0,830.0,176554.0,176567.0,74.0,12.0,13.0,6557.0,76.0,102.0,1652.0,100.0,TypeOfSteel_A300,0
1317.0,1327.0,222011.0,222032.0,145.0,16.0,21.0,13334.0,67.0,118.0,1650.0,100.0,TypeOfSteel_A300,0
1067.0,1077.0,450677.0,450688.0,82.0,14.0,11.0,8485.0,,116.0,1712.0,100.0,TypeOfSteel_A300,0
1386.0,1401.0,1299250.0,1299257.0,53.0,20.0,12.0,6554.0,113.0,141.0,1710.0,100.0,TypeOfSteel_A300,0
1162.0,1174.0,1895154.0,1895167.0,71.0,21.0,15.0,9944.0,131.0,151.0,1364.0,120.0,TypeOfSteel_A300,0
971.0,980.0,659476.0,659488.0,78.0,13.0,12.0,8448.0,,129.0,1652.0,80.0,TypeOfSteel_A300,0
1568.0,1578.0,698409.0,698420.0,89.0,12.0,11.0,8193.0,,103.0,1652.0,80.0,TypeOfSteel_A300,0
762.0,774.0,1519328.0,1519344.0,149.0,16.0,16.0,16217.0,95.0,125.0,1656.0,80.0,TypeOfSteel_A300,0
21.0,74.0,5367324.0,5367377.0,784.0,66.0,54.0,82565.0,67.0,133.0,1648.0,80.0,TypeOfSteel_A300,0
331.0,347.0,2077064.0,2077074.0,88.0,17.0,11.0,10515.0,111.0,132.0,1692.0,70.0,TypeOfSteel_A300,0
462.0,472.0,10369596.0,10369620.0,150.0,17.0,24.0,17768.0,105.0,132.0,1360.0,40.0,TypeOfSteel_A400,0
788.0,800.0,10409376.0,10409388.0,110.0,13.0,12.0,12304.0,100.0,124.0,1360.0,40.0,TypeOfSteel_A400,0
472.0,478.0,10440356.0,10440367.0,42.0,10.0,12.0,4998.0,112.0,125.0,1360.0,40.0,TypeOfSteel_A400,0
853.0,861.0,10555505.0,10555515.0,66.0,8.0,10.0,7605.0,97.0,134.0,1360.0,40.0,TypeOfSteel_A400,0
860.0,866.0,10624922.0,10624934.0,49.0,9.0,13.0,5907.0,115.0,132.0,1360.0,40.0,TypeOfSteel_A400,0
727.0,739.0,587412.0,587452.0,289.0,35.0,40.0,30229.0,75.0,124.0,1374.0,40.0,TypeOfSteel_A400,0
995.0,1002.0,66318.0,66328.0,45.0,8.0,10.0,4552.0,93.0,118.0,1358.0,130.0,TypeOfSteel_A400,0
419.0,424.0,91039.0,91046.0,25.0,7.0,7.0,2576.0,99.0,110.0,1360.0,130.0,TypeOfSteel_A400,0
408.0,416.0,945792.0,945807.0,81.0,11.0,15.0,9462.0,107.0,125.0,1360.0,130.0,TypeOfSteel_A400,0
329.0,336.0,1319063.0,1319076.0,68.0,11.0,13.0,7451.0,97.0,124.0,1360.0,130.0,TypeOfSteel_A400,0
453.0,471.0,1395724.0,1395753.0,366.0,34.0,29.0,37407.0,,132.0,1360.0,130.0,TypeOfSteel_A400,0
1223.0,1235.0,456228.0,456249.0,193.0,19.0,21.0,19028.0,66.0,125.0,1360.0,40.0,TypeOfSteel_A400,0
438.0,455.0,627768.0,627803.0,415.0,29.0,37.0,45783.0,,127.0,1360.0,40.0,TypeOfSteel_A400,0
1075.0,1084.0,385913.0,385922.0,54.0,12.0,10.0,6634.0,114.0,133.0,1366.0,185.0,TypeOfSteel_A400,0
1073.0,1078.0,372724.0,372744.0,73.0,15.0,20.0,8836.0,110.0,134.0,1356.0,175.0,TypeOfSteel_A400,0
890.0,944.0,2008592.0,2008620.0,345.0,86.0,56.0,45673.0,123.0,143.0,1694.0,70.0,TypeOfSteel_A400,0
893.0,907.0,3264755.0,3264786.0,263.0,31.0,31.0,28320.0,,126.0,1690.0,70.0,TypeOfSteel_A400,0
899.0,907.0,3283148.0,3283163.0,68.0,12.0,15.0,7836.0,107.0,127.0,1692.0,70.0,TypeOfSteel_A400,0
1333.0,1347.0,1436808.0,1436820.0,121.0,17.0,12.0,11890.0,67.0,125.0,1356.0,40.0,TypeOfSteel_A400,0
340.0,352.0,573781.0,573792.0,103.0,14.0,11.0,11535.0,,133.0,1694.0,80.0,TypeOfSteel_A300,0
899.0,906.0,844907.0,844932.0,139.0,14.0,25.0,16593.0,108.0,133.0,1356.0,40.0,TypeOfSteel_A400,0
633.0,641.0,341132.0,341158.0,139.0,13.0,26.0,10685.0,61.0,94.0,1362.0,200.0,TypeOfSteel_A300,0
1277.0,1290.0,396403.0,396420.0,161.0,17.0,17.0,11803.0,41.0,95.0,1364.0,200.0,TypeOfSteel_A300,0
1043.0,1106.0,4163671.0,4163699.0,980.0,80.0,46.0,92750.0,24.0,133.0,1356.0,200.0,TypeOfSteel_A300,0
589.0,601.0,4201928.0,4201948.0,150.0,19.0,20.0,15635.0,,126.0,1356.0,200.0,TypeOfSteel_A300,0
772.0,1006.0,4313950.0,4314267.0,19818.0,905.0,583.0,1966409.0,46.0,135.0,1358.0,200.0,TypeOfSteel_A300,0
630.0,649.0,5015327.0,5015357.0,249.0,32.0,31.0,17250.0,49.0,87.0,1356.0,200.0,TypeOfSteel_A300,0
483.0,512.0,5060301.0,5060316.0,206.0,41.0,21.0,25181.0,104.0,143.0,1632.0,200.0,TypeOfSteel_A300,0
705.0,727.0,5071808.0,5071831.0,282.0,38.0,27.0,30746.0,77.0,126.0,1356.0,200.0,TypeOfSteel_A300,0
317.0,337.0,5082496.0,5082524.0,206.0,27.0,28.0,22484.0,95.0,127.0,1614.0,200.0,TypeOfSteel_A300,0
847.0,852.0,1689271.0,1689336.0,250.0,16.0,65.0,28818.0,106.0,125.0,1353.0,70.0,TypeOfSteel_A400,0
413.0,426.0,2727673.0,2727684.0,71.0,13.0,11.0,7264.0,,118.0,1623.0,100.0,TypeOfSteel_A300,0
484.0,555.0,1466087.0,1466141.0,1241.0,183.0,102.0,22191.0,0.0,37.0,1650.0,69.0,TypeOfSteel_A300,0
99.0,110.0,1552116.0,1552126.0,65.0,15.0,11.0,7193.0,102.0,124.0,1648.0,69.0,TypeOfSteel_A300,0
535.0,578.0,149538.0,149552.0,265.0,74.0,46.0,32153.0,114.0,134.0,1692.0,70.0,TypeOfSteel_A400,0
61.0,99.0,4757479.0,4757628.0,1970.0,210.0,181.0,29002.0,0.0,39.0,1346.0,100.0,TypeOfSteel_A300,0
1066.0,1081.0,9670837.0,9670878.0,235.0,43.0,45.0,27135.0,106.0,127.0,1362.0,40.0,TypeOfSteel_A400,0
153.0,163.0,28527.0,28542.0,91.0,16.0,16.0,9860.0,103.0,118.0,1364.0,40.0,TypeOfSteel_A400,0
33.0,96.0,60056.0,60340.0,3042.0,198.0,284.0,262543.0,70.0,103.0,1360.0,200.0,TypeOfSteel_A400,0
56.0,90.0,173070.0,173236.0,2691.0,204.0,209.0,275133.0,,124.0,1356.0,200.0,TypeOfSteel_A400,0
51.0,76.0,185988.0,186088.0,1126.0,88.0,115.0,118631.0,93.0,119.0,1360.0,200.0,TypeOfSteel_A400,0
73.0,87.0,272159.0,272168.0,69.0,19.0,13.0,8813.0,118.0,141.0,1358.0,200.0,TypeOfSteel_A400,0
49.0,82.0,313092.0,313218.0,2822.0,102.0,127.0,275539.0,,124.0,1360.0,200.0,TypeOfSteel_A400,0
45.0,62.0,323844.0,323852.0,62.0,24.0,14.0,7716.0,117.0,134.0,1360.0,200.0,TypeOfSteel_A400,0
98.0,168.0,395521.0,395722.0,8035.0,189.0,214.0,782154.0,,134.0,1360.0,200.0,TypeOfSteel_A400,0
88.0,106.0,462995.0,463001.0,64.0,21.0,9.0,6613.0,94.0,119.0,1360.0,200.0,TypeOfSteel_A400,0
38.0,64.0,506976.0,507152.0,1760.0,174.0,180.0,178588.0,,124.0,1360.0,200.0,TypeOfSteel_A400,0
19.0,28.0,39680.0,39849.0,1170.0,99.0,174.0,67967.0,29.0,93.0,1362.0,200.0,TypeOfSteel_A400,0
72.0,145.0,98042.0,98192.0,6156.0,233.0,211.0,543449.0,69.0,109.0,1362.0,200.0,TypeOfSteel_A400,0
206.0,220.0,138169.0,138184.0,104.0,29.0,18.0,11981.0,108.0,125.0,1362.0,200.0,TypeOfSteel_A400,0
1051.0,1063.0,168407.0,168485.0,414.0,57.0,78.0,36600.0,,101.0,1360.0,200.0,TypeOfSteel_A400,0
519.0,528.0,14524.0,14551.0,160.0,22.0,29.0,12173.0,70.0,86.0,1394.0,220.0,TypeOfSteel_A400,0
871.0,883.0,81644.0,81706.0,407.0,42.0,63.0,38223.0,,108.0,1394.0,220.0,TypeOfSteel_A400,0
545.0,559.0,86815.0,86886.0,500.0,83.0,76.0,49038.0,,110.0,1392.0,220.0,TypeOfSteel_A400,0
203.0,220.0,105382.0,105408.0,188.0,43.0,36.0,17560.0,,101.0,1392.0,220.0,TypeOfSteel_A400,0
114.0,134.0,115356.0,115418.0,532.0,75.0,73.0,54451.0,94.0,111.0,1392.0,220.0,TypeOfSteel_A400,0
127.0,147.0,152117.0,152274.0,1499.0,168.0,174.0,156200.0,,119.0,1392.0,220.0,TypeOfSteel_A400,0
520.0,546.0,186833.0,186914.0,1006.0,120.0,96.0,116653.0,104.0,127.0,1392.0,220.0,TypeOfSteel_A400,0
441.0,462.0,214705.0,214812.0,1275.0,96.0,112.0,125462.0,,117.0,1394.0,220.0,TypeOfSteel_A400,0
145.0,171.0,233467.0,233671.0,1994.0,214.0,220.0,236010.0,104.0,135.0,1394.0,220.0,TypeOfSteel_A400,0
113.0,153.0,310621.0,310797.0,2281.0,365.0,268.0,287273.0,113.0,143.0,1394.0,220.0,TypeOfSteel_A400,0
833.0,856.0,937709.0,937842.0,1058.0,142.0,151.0,132331.0,112.0,143.0,1396.0,220.0,TypeOfSteel_A400,0
1361.0,1380.0,183725.0,183734.0,103.0,28.0,13.0,10477.0,95.0,111.0,1690.0,70.0,TypeOfSteel_A400,0
1267.0,1303.0,214065.0,214075.0,160.0,40.0,18.0,20199.0,117.0,140.0,1690.0,70.0,TypeOfSteel_A400,0
767.0,784.0,45270.0,45288.0,182.0,22.0,18.0,14763.0,72.0,93.0,1630.0,140.0,TypeOfSteel_A400,0
1303.0,1315.0,9708110.0,9708157.0,347.0,43.0,51.0,37960.0,95.0,127.0,1362.0,40.0,TypeOfSteel_A400,0
492.0,506.0,169603.0,169617.0,110.0,21.0,16.0,20245.0,178.0,197.0,1387.0,40.0,TypeOfSteel_A400,0
539.0,561.0,247445.0,247463.0,145.0,61.0,35.0,19450.0,128.0,143.0,1387.0,40.0,TypeOfSteel_A400,0
158.0,177.0,587778.0,587795.0,146.0,38.0,22.0,19116.0,124.0,140.0,1387.0,40.0,TypeOfSteel_A400,0
1362.0,1378.0,821437.0,821450.0,140.0,18.0,20.0,16070.0,103.0,126.0,1387.0,40.0,TypeOfSteel_A400,0
1368.0,1378.0,929571.0,929600.0,205.0,14.0,34.0,21556.0,,119.0,1387.0,40.0,TypeOfSteel_A400,0
1358.0,1378.0,956972.0,956991.0,226.0,23.0,27.0,23587.0,,119.0,1387.0,40.0,TypeOfSteel_A400,0
1370.0,1379.0,980597.0,980617.0,113.0,13.0,20.0,11635.0,94.0,116.0,1387.0,40.0,TypeOfSteel_A400,0
15.0,31.0,991553.0,991569.0,151.0,21.0,18.0,16849.0,104.0,119.0,1387.0,40.0,TypeOfSteel_A400,0
15.0,32.0,1003575.0,1003594.0,132.0,18.0,20.0,14926.0,105.0,124.0,1387.0,40.0,TypeOfSteel_A400,0
1374.0,1382.0,1036577.0,1036598.0,110.0,9.0,21.0,11570.0,93.0,118.0,1387.0,40.0,TypeOfSteel_A400,0
20.0,31.0,1048964.0,1048986.0,158.0,18.0,22.0,17923.0,106.0,125.0,1373.0,40.0,TypeOfSteel_A400,0
15.0,29.0,1059907.0,1059929.0,166.0,17.0,22.0,18656.0,104.0,119.0,1373.0,40.0,TypeOfSteel_A400,0
1365.0,1382.0,1074472.0,1074485.0,133.0,18.0,14.0,14132.0,77.0,119.0,1387.0,40.0,TypeOfSteel_A400,0
15.0,29.0,1084661.0,1084680.0,128.0,17.0,21.0,14278.0,104.0,119.0,1373.0,40.0,TypeOfSteel_A400,0
5.0,21.0,1108621.0,1108641.0,217.0,18.0,23.0,22124.0,53.0,125.0,1373.0,40.0,TypeOfSteel_A400,0
13.0,25.0,1122694.0,1122712.0,127.0,15.0,19.0,14830.0,111.0,127.0,1373.0,40.0,TypeOfSteel_A400,0
9.0,19.0,1132780.0,1132795.0,117.0,11.0,15.0,12317.0,,124.0,1373.0,40.0,TypeOfSteel_A400,0
19.0,33.0,1143416.0,1143429.0,114.0,16.0,15.0,13193.0,110.0,125.0,1373.0,40.0,TypeOfSteel_A400,0
9.0,20.0,1214727.0,1214748.0,140.0,13.0,23.0,14835.0,,124.0,1373.0,40.0,TypeOfSteel_A400,0
10.0,22.0,1269420.0,1269438.0,141.0,12.0,19.0,15646.0,105.0,124.0,1373.0,40.0,TypeOfSteel_A400,0
5.0,17.0,1302051.0,1302067.0,130.0,13.0,17.0,12480.0,61.0,119.0,1373.0,40.0,TypeOfSteel_A400,0
9.0,14.0,1672180.0,1672222.0,128.0,12.0,42.0,11931.0,75.0,118.0,1373.0,40.0,TypeOfSteel_A400,0
1566.0,1577.0,2613123.0,2613138.0,106.0,19.0,15.0,8602.0,63.0,95.0,1654.0,100.0,TypeOfSteel_A300,0
481.0,503.0,1342944.0,1342971.0,243.0,43.0,34.0,27326.0,104.0,126.0,1602.0,40.0,TypeOfSteel_A400,0
1207.0,1229.0,1438781.0,1438802.0,294.0,69.0,41.0,35659.0,116.0,128.0,1602.0,40.0,TypeOfSteel_A400,0
540.0,563.0,1469856.0,1469884.0,373.0,61.0,42.0,42582.0,107.0,127.0,1604.0,40.0,TypeOfSteel_A400,0
1251.0,1276.0,2371628.0,2371646.0,203.0,40.0,31.0,26321.0,121.0,141.0,1600.0,40.0,TypeOfSteel_A400,0
1235.0,1258.0,2401744.0,2401760.0,152.0,36.0,23.0,19464.0,121.0,140.0,1600.0,40.0,TypeOfSteel_A400,0
834.0,884.0,283101.0,283128.0,359.0,71.0,43.0,31349.0,73.0,116.0,1360.0,300.0,TypeOfSteel_A300,0
911.0,920.0,344819.0,344829.0,54.0,12.0,11.0,4761.0,,102.0,1358.0,300.0,TypeOfSteel_A300,0
1155.0,1187.0,2574964.0,2574980.0,162.0,37.0,34.0,18471.0,104.0,127.0,1623.0,100.0,TypeOfSteel_A300,0
325.0,361.0,58567.0,58747.0,2059.0,134.0,200.0,374117.0,169.0,199.0,1387.0,40.0,TypeOfSteel_A400,0
605.0,736.0,2066548.0,2066684.0,1981.0,219.0,206.0,230693.0,104.0,127.0,1387.0,40.0,TypeOfSteel_A400,0
104.0,116.0,2312016.0,2312026.0,67.0,15.0,16.0,7882.0,107.0,127.0,1354.0,70.0,TypeOfSteel_A300,0
54.0,75.0,2344077.0,2344153.0,838.0,67.0,80.0,85442.0,,119.0,1358.0,70.0,TypeOfSteel_A300,0
151.0,161.0,2368336.0,2368345.0,59.0,11.0,9.0,5637.0,,103.0,1356.0,70.0,TypeOfSteel_A300,0
71.0,95.0,2394841.0,2394907.0,624.0,72.0,67.0,61079.0,,118.0,1356.0,70.0,TypeOfSteel_A300,0
118.0,135.0,2473221.0,2473233.0,80.0,23.0,13.0,10030.0,113.0,140.0,1358.0,70.0,TypeOfSteel_A300,0
83.0,92.0,2519944.0,2519955.0,55.0,13.0,12.0,6782.0,114.0,135.0,1354.0,70.0,TypeOfSteel_A300,0
74.0,80.0,2615295.0,2615309.0,62.0,13.0,14.0,6764.0,97.0,126.0,1358.0,70.0,TypeOfSteel_A300,0
97.0,107.0,2770166.0,2770177.0,70.0,19.0,14.0,8127.0,104.0,127.0,1356.0,70.0,TypeOfSteel_A300,0
92.0,115.0,2797518.0,2797525.0,77.0,25.0,10.0,6702.0,76.0,101.0,1354.0,70.0,TypeOfSteel_A300,0
458.0,519.0,2871825.0,2871852.0,543.0,81.0,46.0,58157.0,93.0,119.0,1350.0,70.0,TypeOfSteel_A300,0
79.0,86.0,2887095.0,2887114.0,86.0,17.0,19.0,9690.0,102.0,123.0,1350.0,70.0,TypeOfSteel_A300,0
541.0,573.0,2978904.0,2978933.0,529.0,47.0,32.0,58088.0,,133.0,1354.0,70.0,TypeOfSteel_A300,0
78.0,94.0,1523381.0,1523431.0,463.0,69.0,54.0,60518.0,118.0,141.0,1360.0,130.0,TypeOfSteel_A400,0
95.0,169.0,338690.0,338716.0,563.0,109.0,59.0,66987.0,107.0,135.0,1358.0,175.0,TypeOfSteel_A400,0
129.0,162.0,419384.0,419405.0,289.0,64.0,37.0,34165.0,109.0,133.0,1358.0,175.0,TypeOfSteel_A400,0
129.0,173.0,439740.0,439763.0,366.0,59.0,42.0,42778.0,107.0,134.0,1358.0,175.0,TypeOfSteel_A400,0
143.0,166.0,518468.0,518483.0,206.0,34.0,18.0,23642.0,101.0,127.0,1358.0,175.0,TypeOfSteel_A400,0
900.0,934.0,665052.0,665079.0,269.0,49.0,33.0,31538.0,109.0,127.0,1364.0,50.0,TypeOfSteel_A400,0
867.0,887.0,681373.0,681396.0,236.0,52.0,32.0,28625.0,112.0,133.0,1364.0,50.0,TypeOfSteel_A400,0
864.0,893.0,707122.0,707137.0,238.0,56.0,31.0,30361.0,118.0,140.0,1364.0,50.0,TypeOfSteel_A400,0
863.0,882.0,728350.0,728372.0,243.0,24.0,25.0,31245.0,118.0,140.0,1364.0,50.0,TypeOfSteel_A400,0
797.0,831.0,735496.0,735528.0,337.0,57.0,43.0,43551.0,119.0,143.0,1362.0,50.0,TypeOfSteel_A400,0
883.0,917.0,745600.0,745614.0,254.0,42.0,25.0,31667.0,116.0,135.0,1362.0,50.0,TypeOfSteel_A400,0
837.0,868.0,753061.0,753089.0,212.0,56.0,37.0,27232.0,119.0,142.0,1364.0,50.0,TypeOfSteel_A400,0
897.0,925.0,1410869.0,1410896.0,361.0,51.0,35.0,46442.0,121.0,143.0,1362.0,50.0,TypeOfSteel_A400,0
1002.0,1021.0,28972.0,28984.0,128.0,29.0,16.0,13352.0,96.0,116.0,1360.0,40.0,TypeOfSteel_A400,0
996.0,1015.0,28972.0,28984.0,128.0,29.0,16.0,13352.0,96.0,116.0,1358.0,40.0,TypeOfSteel_A400,0
1244.0,1281.0,57715.0,57763.0,649.0,110.0,71.0,61937.0,,117.0,1360.0,40.0,TypeOfSteel_A400,0
1175.0,1208.0,70457.0,70478.0,288.0,62.0,34.0,27785.0,,127.0,1356.0,40.0,TypeOfSteel_A400,0
1164.0,1197.0,79360.0,79387.0,434.0,76.0,51.0,47440.0,97.0,127.0,1358.0,40.0,TypeOfSteel_A400,0
1172.0,1214.0,88783.0,88808.0,383.0,91.0,58.0,47204.0,114.0,140.0,1354.0,40.0,TypeOfSteel_A400,0
1183.0,1203.0,96812.0,96831.0,203.0,33.0,23.0,21098.0,96.0,118.0,1354.0,40.0,TypeOfSteel_A400,0
